,Year,Week,SMN,SMT,VCI,TCI,VHI,Area
17871,1989,31.0,0.212,303.84,26.86,41.69,34.27,Kherson
17872,1989,32.0,0.203,303.89,26.0,38.33,32.16,Kherson
17873,1989,33.0,0.194,303.24,24.39,39.83,32.11,Kherson
17874,1989,34.0,0.187,302.01,23.35,44.56,33.96,Kherson
17875,1989,35.0,0.18,300.18,22.93,51.0,36.97,Kherson
17876,1989,36.0,0.179,297.71,25.59,57.98,41.79,Kherson
17877,1989,37.0,0.183,295.68,31.36,61.07,46.22,Kherson
17878,1989,38.0,0.19,293.74,40.66,65.36,53.01,Kherson
17879,1989,39.0,0.199,292.1,51.84,64.59,58.21,Kherson
17880,1989,40.0,0.211,290.48,62.87,59.02,60.94,Kherson
17881,1989,41.0,0.22,288.82,70.17,49.48,59.83,Kherson
17882,1989,42.0,0.225,287.13,75.55,38.39,56.97,Kherson
17883,1989,43.0,0.227,285.42,79.02,31.39,55.21,Kherson
17884,1989,44.0,0.224,283.71,80.62,21.72,51.17,Kherson
17885,1989,45.0,0.216,281.33,80.87,22.24,51.55,Kherson
17886,1989,46.0,0.204,278.59,80.31,27.44,53.87,Kherson
17887,1989,47.0,0.192,276.03,79.8,31.7,55.75,Kherson
17888,1989,48.0,0.174,274.1,77.81,31.32,54.56,Kherson
17889,1989,49.0,0.16,273.04,77.17,27.53,52.35,Kherson
17890,1989,50.0,0.143,271.74,74.37,25.88,50.12,Kherson
17891,1989,51.0,0.125,270.66,68.54,24.67,46.61,Kherson
17892,1989,52.0,0.111,270.28,62.33,23.0,42.67,Kherson
17893,1990,1.0,0.106,270.65,61.82,20.22,41.02,Kherson
17894,1990,2.0,0.105,271.41,63.17,15.68,39.43,Kherson
17895,1990,3.0,0.109,272.6,66.23,12.23,39.23,Kherson
17896,1990,4.0,0.116,274.31,70.37,8.97,39.67,Kherson
17897,1990,5.0,0.126,276.41,75.09,4.32,39.71,Kherson
17898,1990,6.0,0.142,278.39,80.67,2.3,41.48,Kherson
17899,1990,7.0,0.166,280.38,87.85,1.88,44.86,Kherson
17900,1990,8.0,0.19,282.57,91.77,1.45,46.61,Kherson
17901,1990,9.0,0.208,284.61,92.76,1.28,47.02,Kherson
17902,1990,10.0,0.299,294.36,61.28,57.64,59.46,Kherson
17903,1990,11.0,0.25,288.15,94.42,1.55,47.98,Kherson
17904,1990,12.0,0.266,289.56,94.31,2.88,48.59,Kherson
17905,1990,13.0,0.282,291.12,93.36,5.79,49.58,Kherson
17906,1990,14.0,0.294,292.19,90.47,11.24,50.86,Kherson
17907,1990,15.0,0.304,292.97,86.86,18.53,52.69,Kherson
17908,1990,16.0,0.314,293.52,82.32,28.93,55.62,Kherson
17909,1990,17.0,0.327,294.31,78.57,41.9,60.23,Kherson
17910,1990,18.0,0.337,295.45,75.13,48.22,61.68,Kherson
17911,1990,19.0,0.343,296.57,70.58,55.77,63.17,Kherson
17912,1990,20.0,0.344,297.69,65.59,58.09,61.84,Kherson
17913,1990,21.0,0.335,298.5,58.87,59.24,59.05,Kherson
17914,1990,22.0,0.316,299.06,48.73,60.54,54.64,Kherson
17915,1990,23.0,0.296,299.61,40.6,59.65,50.12,Kherson
17916,1990,24.0,0.277,299.92,33.77,61.9,47.83,Kherson
17917,1990,25.0,0.264,300.67,29.52,62.03,45.78,Kherson
17918,1990,26.0,0.253,301.47,27.04,59.92,43.48,Kherson
17919,1990,27.0,0.243,301.97,25.59,58.71,42.15,Kherson
17920,1990,28.0,0.235,302.39,25.61,55.61,40.61,Kherson
17921,1990,29.0,0.229,302.63,26.43,53.91,40.17,Kherson
17922,1990,30.0,0.222,302.7,27.05,52.39,39.72,Kherson
17923,1990,31.0,0.215,302.68,27.76,50.92,39.34,Kherson
17924,1990,32.0,0.212,302.57,29.87,49.18,39.52,Kherson
17925,1990,33.0,0.212,302.26,33.25,48.81,41.03,Kherson
17926,1990,34.0,0.213,301.45,36.25,51.04,43.64,Kherson
17927,1990,35.0,0.212,300.28,39.0,52.31,45.65,Kherson
17928,1990,36.0,0.212,298.67,42.62,51.35,46.98,Kherson
17929,1990,37.0,0.212,297.11,47.11,49.6,48.36,Kherson
17930,1990,38.0,0.211,295.58,52.72,48.54,50.63,Kherson
17931,1990,39.0,0.212,294.11,59.05,44.68,51.87,Kherson
17932,1990,40.0,0.21,292.55,63.01,37.54,50.28,Kherson
17933,1990,41.0,0.205,290.73,63.96,29.65,46.81,Kherson
17934,1990,42.0,0.196,288.55,62.96,23.89,43.43,Kherson
17935,1990,43.0,0.181,285.57,59.52,28.54,44.03,Kherson
17936,1990,44.0,0.166,283.46,55.77,21.86,38.81,Kherson
17937,1990,45.0,0.152,281.89,52.89,17.27,35.08,Kherson
17938,1990,46.0,0.139,279.97,50.24,18.63,34.43,Kherson
17939,1990,47.0,0.13,277.95,49.81,20.39,35.1,Kherson
17940,1990,48.0,0.121,275.82,50.4,21.78,36.09,Kherson
17941,1990,49.0,0.118,274.11,53.54,21.98,37.76,Kherson
17942,1990,50.0,0.11,272.44,54.51,22.42,38.46,Kherson
17943,1990,51.0,0.106,271.28,56.66,21.96,39.31,Kherson
17944,1990,52.0,0.107,270.66,59.63,21.47,40.55,Kherson
17945,1991,1.0,0.112,270.74,64.91,19.81,42.36,Kherson
17946,1991,2.0,0.112,270.67,66.79,18.44,42.61,Kherson
17947,1991,3.0,0.111,270.55,66.69,19.73,43.21,Kherson
17948,1991,4.0,0.104,269.71,61.71,25.27,43.49,Kherson
17949,1991,5.0,0.098,270.13,56.52,26.45,41.49,Kherson
17950,1991,6.0,0.094,271.01,50.79,28.95,39.87,Kherson
17951,1991,7.0,0.09,271.94,44.32,33.01,38.66,Kherson
17952,1991,8.0,0.094,273.41,41.42,35.29,38.35,Kherson
17953,1991,9.0,0.103,275.49,42.03,36.15,39.09,Kherson
17954,1991,10.0,0.118,278.7,43.68,32.89,38.29,Kherson
17955,1991,11.0,0.127,281.96,43.28,27.27,35.27,Kherson
17956,1991,12.0,0.14,285.67,44.29,20.12,32.2,Kherson
17957,1991,13.0,0.158,288.55,46.44,17.45,31.95,Kherson
17958,1991,14.0,0.18,290.73,49.0,17.87,33.43,Kherson
17959,1991,15.0,0.207,292.29,52.61,21.51,37.06,Kherson
17960,1991,16.0,0.245,293.72,58.6,26.29,42.44,Kherson
17961,1991,17.0,0.278,294.79,61.7,36.59,49.15,Kherson
17962,1991,18.0,0.301,295.8,62.18,44.42,53.3,Kherson
17963,1991,19.0,0.315,296.39,59.42,57.58,58.5,Kherson
17964,1991,20.0,0.322,296.67,55.68,68.1,61.89,Kherson
17965,1991,21.0,0.328,297.22,55.09,71.22,63.15,Kherson
17966,1991,22.0,0.329,298.2,54.73,68.77,61.75,Kherson
17967,1991,23.0,0.324,299.3,54.66,63.34,59.0,Kherson
17968,1991,24.0,0.315,300.12,53.26,61.21,57.23,Kherson
17969,1991,25.0,0.308,301.2,52.39,58.35,55.37,Kherson
17970,1991,26.0,0.299,302.36,50.11,53.24,51.67,Kherson
17971,1991,27.0,0.285,302.99,45.5,51.05,48.27,Kherson
17972,1991,28.0,0.272,303.2,42.42,50.07,46.25,Kherson
17973,1991,29.0,0.266,303.59,43.0,47.21,45.1,Kherson
17974,1991,30.0,0.262,304.0,45.14,42.84,43.99,Kherson
17975,1991,31.0,0.251,303.69,44.36,43.5,43.93,Kherson
17976,1991,32.0,0.239,302.83,43.08,47.36,45.22,Kherson
17977,1991,33.0,0.231,301.96,42.39,51.32,46.85,Kherson
17978,1991,34.0,0.226,301.17,42.9,53.7,48.3,Kherson
17979,1991,35.0,0.218,300.24,41.52,53.2,47.36,Kherson
17980,1991,36.0,0.206,299.16,38.56,47.55,43.05,Kherson
17981,1991,37.0,0.194,298.05,36.51,41.32,38.92,Kherson
17982,1991,38.0,0.184,297.17,36.83,33.07,34.95,Kherson
17983,1991,39.0,0.173,295.98,36.5,25.52,31.01,Kherson
17984,1991,40.0,0.16,293.67,33.85,26.51,30.18,Kherson
17985,1991,41.0,0.143,290.62,29.92,31.42,30.67,Kherson
17986,1991,42.0,0.132,287.49,29.73,34.83,32.28,Kherson
17987,1991,43.0,0.121,283.61,29.6,45.33,37.47,Kherson
17988,1991,44.0,0.105,279.94,25.79,47.18,36.48,Kherson
17989,1991,45.0,0.09,277.05,22.43,47.78,35.11,Kherson
17990,1991,46.0,0.078,274.58,20.27,48.44,34.35,Kherson
17991,1991,47.0,0.069,271.98,18.53,51.43,34.98,Kherson
17992,1991,48.0,0.06,269.23,16.46,53.9,35.18,Kherson
17993,1991,49.0,0.052,266.66,14.71,55.43,35.07,Kherson
17994,1991,50.0,0.05,265.49,16.2,51.95,34.08,Kherson
17995,1991,51.0,0.05,265.58,18.63,44.52,31.57,Kherson
17996,1991,52.0,0.05,265.71,20.3,39.94,30.12,Kherson
17997,1992,1.0,0.051,265.44,22.94,39.57,31.25,Kherson
17998,1992,2.0,0.049,264.76,24.15,40.72,32.44,Kherson
17999,1992,3.0,0.05,264.23,25.56,42.67,34.12,Kherson
18000,1992,4.0,0.048,263.15,24.36,48.23,36.29,Kherson
18001,1992,5.0,0.045,262.2,21.72,53.81,37.76,Kherson
18002,1992,6.0,0.044,262.68,19.71,58.0,38.85,Kherson
18003,1992,7.0,0.047,264.65,19.28,58.72,39.0,Kherson
18004,1992,8.0,0.051,267.71,19.3,55.65,37.47,Kherson
18005,1992,9.0,0.058,271.37,20.03,51.3,35.67,Kherson
18006,1992,10.0,0.067,275.21,20.55,45.92,33.24,Kherson
18007,1992,11.0,0.082,278.99,23.94,39.0,31.47,Kherson
18008,1992,12.0,0.102,282.69,28.62,32.77,30.7,Kherson
18009,1992,13.0,0.121,285.46,32.04,31.34,31.69,Kherson
18010,1992,14.0,0.145,287.92,35.94,31.39,33.67,Kherson
18011,1992,15.0,0.169,289.76,39.19,34.93,37.06,Kherson
18012,1992,16.0,0.196,291.69,40.91,39.07,39.99,Kherson
18013,1992,17.0,0.227,293.59,42.95,45.41,44.18,Kherson
18014,1992,18.0,0.258,294.76,45.51,52.78,49.15,Kherson
18015,1992,19.0,0.277,295.22,43.63,68.18,55.9,Kherson
18016,1992,20.0,0.29,295.66,41.57,77.09,59.33,Kherson
18017,1992,21.0,0.297,295.93,40.7,81.96,61.33,Kherson
18018,1992,22.0,0.298,295.81,39.24,87.96,63.6,Kherson
18019,1992,23.0,0.297,295.78,40.4,91.25,65.83,Kherson
18020,1992,24.0,0.298,296.4,44.41,91.3,67.86,Kherson
18021,1992,25.0,0.297,297.4,47.09,89.29,68.19,Kherson
18022,1992,26.0,0.29,298.34,46.55,85.09,65.82,Kherson
18023,1992,27.0,0.281,299.14,44.85,80.01,62.43,Kherson
18024,1992,28.0,0.27,300.23,43.01,70.65,56.83,Kherson
18025,1992,29.0,0.261,301.32,41.99,62.22,52.11,Kherson
18026,1992,30.0,0.254,302.24,42.33,53.84,48.09,Kherson
18027,1992,31.0,0.244,302.83,42.39,47.78,45.08,Kherson
18028,1992,32.0,0.234,302.9,41.66,44.63,43.14,Kherson
18029,1992,33.0,0.225,302.79,40.59,42.31,41.45,Kherson
18030,1992,34.0,0.214,302.04,38.02,43.42,40.72,Kherson
18031,1992,35.0,0.199,300.42,33.23,48.14,40.68,Kherson
18032,1992,36.0,0.183,298.2,27.82,52.46,40.14,Kherson
18033,1992,37.0,0.165,295.81,21.92,58.95,40.44,Kherson
18034,1992,38.0,0.148,293.45,17.44,67.15,42.29,Kherson
18035,1992,39.0,0.134,290.6,14.64,77.61,46.13,Kherson
18036,1992,40.0,0.122,287.68,14.01,83.46,48.74,Kherson
18037,1992,41.0,0.112,285.11,14.38,81.04,47.71,Kherson
18038,1992,42.0,0.102,282.54,15.12,75.22,45.17,Kherson
18039,1992,43.0,0.091,279.66,15.21,72.04,43.62,Kherson
18040,1992,44.0,0.08,276.59,14.92,66.33,40.63,Kherson
18041,1992,45.0,0.076,274.13,16.29,62.61,39.45,Kherson
18042,1992,46.0,0.073,272.32,18.36,59.0,38.68,Kherson
18043,1992,47.0,0.069,270.7,19.36,57.22,38.29,Kherson
18044,1992,48.0,0.067,269.36,21.33,53.0,37.17,Kherson
18045,1992,49.0,0.064,267.92,22.22,49.8,36.01,Kherson
18046,1992,50.0,0.059,267.06,22.26,45.38,33.82,Kherson
18047,1992,51.0,0.057,266.91,23.67,39.41,31.54,Kherson
18048,1992,52.0,0.057,266.69,25.89,36.4,31.14,Kherson
18049,1993,1.0,0.059,267.44,29.43,32.21,30.82,Kherson
18050,1993,2.0,0.063,268.72,33.76,25.74,29.75,Kherson
18051,1993,3.0,0.067,269.83,37.99,22.25,30.12,Kherson
18052,1993,4.0,0.072,271.38,41.43,19.25,30.34,Kherson
18053,1993,5.0,0.077,272.46,43.53,18.06,30.8,Kherson
18054,1993,6.0,0.079,273.27,42.71,20.55,31.63,Kherson
18055,1993,7.0,0.078,273.84,38.25,25.82,32.03,Kherson
18056,1993,8.0,0.076,274.33,33.04,31.65,32.35,Kherson
18057,1993,9.0,0.076,275.03,29.23,37.74,33.49,Kherson
18058,1993,10.0,0.079,275.62,26.2,44.68,35.44,Kherson
18059,1993,11.0,0.084,276.51,25.14,49.45,37.29,Kherson
18060,1993,12.0,0.094,278.09,25.97,53.33,39.65,Kherson
18061,1993,13.0,0.109,280.25,27.73,56.29,42.01,Kherson
18062,1993,14.0,0.131,282.98,31.27,57.42,44.35,Kherson
18063,1993,15.0,0.163,285.47,37.3,61.28,49.29,Kherson
18064,1993,16.0,0.205,287.92,44.79,66.68,55.73,Kherson
18065,1993,17.0,0.248,290.74,51.46,71.52,61.49,Kherson
18066,1993,18.0,0.283,292.73,56.11,73.07,64.59,Kherson
18067,1993,19.0,0.312,293.86,58.95,81.26,70.11,Kherson
18068,1993,20.0,0.337,294.63,62.53,85.84,74.18,Kherson
18069,1993,21.0,0.359,295.96,69.68,82.15,75.92,Kherson
18070,1993,22.0,0.372,297.22,75.74,77.39,76.56,Kherson
18071,1993,23.0,0.374,298.3,78.93,72.22,75.58,Kherson
18072,1993,24.0,0.365,299.14,78.15,70.08,74.12,Kherson
18073,1993,25.0,0.349,299.64,73.16,72.11,72.63,Kherson
18074,1993,26.0,0.329,300.21,65.23,71.51,68.37,Kherson
18075,1993,27.0,0.315,301.26,59.85,65.61,62.73,Kherson
18076,1993,28.0,0.301,302.03,55.52,59.72,57.62,Kherson
18077,1993,29.0,0.291,302.82,54.05,53.68,53.86,Kherson
18078,1993,30.0,0.281,303.36,53.85,48.26,51.05,Kherson
18079,1993,31.0,0.267,303.33,51.96,46.72,49.34,Kherson
18080,1993,32.0,0.25,302.44,48.09,50.86,49.47,Kherson
18081,1993,33.0,0.237,301.35,44.93,56.53,50.73,Kherson
18082,1993,34.0,0.23,300.76,44.09,57.17,50.63,Kherson
18083,1993,35.0,0.225,299.77,44.48,57.11,50.79,Kherson
18084,1993,36.0,0.219,298.26,44.94,55.13,50.04,Kherson
18085,1993,37.0,0.21,296.91,44.74,51.29,48.01,Kherson
18086,1993,38.0,0.195,295.13,42.43,52.69,47.56,Kherson
18087,1993,39.0,0.175,293.12,37.63,54.5,46.06,Kherson
18088,1993,40.0,0.153,290.75,30.03,55.74,42.88,Kherson
18089,1993,41.0,0.13,287.7,23.25,58.94,41.1,Kherson
18090,1993,42.0,0.114,284.94,20.93,56.77,38.85,Kherson
18091,1993,43.0,0.103,282.46,20.78,53.35,37.07,Kherson
18092,1993,44.0,0.095,279.67,21.33,48.3,34.82,Kherson
18093,1993,45.0,0.09,276.82,22.5,48.85,35.68,Kherson
18094,1993,46.0,0.089,274.31,25.19,49.56,37.38,Kherson
18095,1993,47.0,0.089,273.17,28.44,45.3,36.87,Kherson
18096,1993,48.0,0.093,272.48,34.72,38.36,36.54,Kherson
18097,1993,49.0,0.098,272.01,41.96,31.8,36.88,Kherson
18098,1993,50.0,0.1,272.24,47.08,23.57,35.33,Kherson
18099,1993,51.0,0.099,272.58,50.08,17.08,33.58,Kherson
18100,1993,52.0,0.097,272.51,51.36,14.74,33.05,Kherson
18101,1994,1.0,0.092,271.57,51.46,16.86,34.16,Kherson
18102,1994,2.0,0.083,269.86,48.56,21.66,35.11,Kherson
18103,1994,3.0,0.077,268.25,44.89,28.2,36.54,Kherson
18104,1994,4.0,0.053,268.07,27.5,31.02,29.26,Kherson
18105,1994,5.0,0.056,268.53,29.6,32.04,30.82,Kherson
18106,1994,6.0,0.059,269.82,29.15,33.18,31.16,Kherson
18107,1994,7.0,0.059,271.39,26.28,35.03,30.65,Kherson
18108,1994,8.0,0.06,273.38,24.21,35.31,29.76,Kherson
18109,1994,9.0,0.064,274.95,23.41,37.93,30.67,Kherson
18110,1994,10.0,0.069,276.93,21.9,39.49,30.7,Kherson
18111,1994,11.0,0.076,280.02,21.91,34.78,28.35,Kherson
18112,1994,12.0,0.087,283.66,23.28,28.41,25.84,Kherson
18113,1994,13.0,0.102,286.83,25.25,25.06,25.16,Kherson
18114,1994,14.0,0.12,289.36,27.33,24.26,25.8,Kherson
18115,1994,15.0,0.141,290.82,29.19,29.38,29.28,Kherson
18116,1994,16.0,0.169,292.21,31.17,36.35,33.76,Kherson
18117,1994,17.0,0.205,293.28,34.83,49.17,42.0,Kherson
18118,1994,18.0,0.249,294.11,41.98,60.0,50.99,Kherson
18119,1994,19.0,0.287,294.7,47.64,73.7,60.67,Kherson
18120,1994,20.0,0.318,295.26,53.33,80.77,67.05,Kherson
18121,1994,21.0,0.338,295.58,59.37,84.52,71.94,Kherson
18122,1994,22.0,0.351,295.88,65.44,87.0,76.22,Kherson
18123,1994,23.0,0.357,296.4,70.85,86.55,78.7,Kherson
18124,1994,24.0,0.356,297.28,74.09,84.72,79.41,Kherson
18125,1994,25.0,0.349,298.65,73.13,80.44,76.79,Kherson
18126,1994,26.0,0.336,300.11,68.93,72.65,70.79,Kherson
18127,1994,27.0,0.316,301.21,60.51,66.11,63.31,Kherson
18128,1994,28.0,0.291,301.86,51.06,61.08,56.07,Kherson
18129,1994,29.0,0.27,302.43,44.61,56.86,50.74,Kherson
18130,1994,30.0,0.255,302.73,41.51,53.34,47.42,Kherson
18131,1994,31.0,0.244,302.7,40.33,51.79,46.06,Kherson
18132,1994,32.0,0.233,302.35,39.52,51.75,45.64,Kherson
18133,1994,33.0,0.224,301.76,38.1,53.43,45.77,Kherson
18134,1994,34.0,0.218,301.18,37.77,53.73,45.75,Kherson
18135,1994,35.0,0.213,300.52,38.33,50.42,44.38,Kherson
18136,1994,36.0,0.221,301.02,46.29,30.38,38.34,Kherson
18137,1995,4.0,0.074,262.91,41.99,49.11,45.55,Kherson
18138,1995,5.0,0.077,266.16,43.43,40.52,41.97,Kherson
18139,1995,6.0,0.086,270.21,46.39,32.24,39.31,Kherson
18140,1995,7.0,0.098,274.22,49.51,24.85,37.18,Kherson
18141,1995,8.0,0.11,277.73,50.96,19.32,35.14,Kherson
18142,1995,9.0,0.119,280.26,50.43,17.77,34.1,Kherson
18143,1995,10.0,0.129,282.34,49.13,18.54,33.83,Kherson
18144,1995,11.0,0.137,283.78,48.05,19.5,33.78,Kherson
18145,1995,12.0,0.147,285.13,47.36,22.31,34.83,Kherson
18146,1995,13.0,0.159,286.08,47.06,29.2,38.13,Kherson
18147,1995,14.0,0.18,287.77,49.22,33.26,41.24,Kherson
18148,1995,15.0,0.207,289.58,52.61,37.52,45.06,Kherson
18149,1995,16.0,0.237,291.27,55.41,43.62,49.51,Kherson
18150,1995,17.0,0.266,292.13,56.92,59.2,58.06,Kherson
18151,1995,18.0,0.296,293.59,59.8,64.46,62.13,Kherson
18152,1995,19.0,0.323,295.2,62.52,68.97,65.74,Kherson
18153,1995,20.0,0.346,296.62,65.72,68.94,67.33,Kherson
18154,1995,21.0,0.359,298.17,69.12,63.02,66.07,Kherson
18155,1995,22.0,0.359,299.84,69.6,54.73,62.16,Kherson
18156,1995,23.0,0.353,301.19,69.29,47.16,58.22,Kherson
18157,1995,24.0,0.337,301.99,63.83,44.8,54.32,Kherson
18158,1995,25.0,0.311,302.29,53.28,48.49,50.88,Kherson
18159,1995,26.0,0.292,302.69,46.11,49.93,48.02,Kherson
18160,1995,27.0,0.28,303.27,42.42,48.4,45.41,Kherson
18161,1995,28.0,0.27,303.74,41.0,45.55,43.27,Kherson
18162,1995,29.0,0.261,303.87,40.05,44.96,42.5,Kherson
18163,1995,30.0,0.253,303.99,40.1,43.05,41.57,Kherson
18164,1995,31.0,0.249,304.01,42.51,41.48,42.0,Kherson
18165,1995,32.0,0.244,303.73,44.76,40.89,42.83,Kherson
18166,1995,33.0,0.242,303.2,47.45,42.02,44.73,Kherson
18167,1995,34.0,0.238,302.51,48.68,43.04,45.86,Kherson
18168,1995,35.0,0.234,301.69,49.76,40.95,45.35,Kherson
18169,1995,36.0,0.23,300.58,51.68,35.22,43.45,Kherson
18170,1995,37.0,0.221,299.04,51.23,32.71,41.97,Kherson
18171,1995,38.0,0.215,297.36,53.52,32.22,42.87,Kherson
18172,1995,39.0,0.212,295.67,57.52,29.99,43.76,Kherson
18173,1995,40.0,0.206,293.83,59.16,26.35,42.75,Kherson
18174,1995,41.0,0.195,291.4,57.25,24.99,41.12,Kherson
18175,1995,42.0,0.18,288.63,53.62,25.42,39.52,Kherson
18176,1995,43.0,0.162,285.72,49.2,29.44,39.32,Kherson
18177,1995,44.0,0.142,282.27,43.46,31.75,37.6,Kherson
18178,1995,45.0,0.12,278.86,36.85,37.43,37.14,Kherson
18179,1995,46.0,0.097,275.65,29.8,43.39,36.59,Kherson
18180,1995,47.0,0.077,272.78,23.09,48.08,35.58,Kherson
18181,1995,48.0,0.058,270.16,16.2,49.79,32.99,Kherson
18182,1995,49.0,0.045,267.47,11.23,51.93,31.58,Kherson
18183,1995,50.0,0.033,265.46,5.65,52.03,28.84,Kherson
18184,1995,51.0,0.027,263.88,3.3,51.19,27.25,Kherson
18185,1995,52.0,0.024,262.48,2.67,52.06,27.37,Kherson
18186,1996,1.0,0.022,261.96,2.53,52.71,27.62,Kherson
18187,1996,2.0,0.019,261.31,2.31,53.77,28.04,Kherson
18188,1996,3.0,0.016,260.7,1.95,55.65,28.8,Kherson
18189,1996,4.0,0.014,260.23,1.18,58.69,29.93,Kherson
18190,1996,5.0,0.013,259.34,0.54,64.3,32.42,Kherson
18191,1996,6.0,0.013,259.55,0.4,69.64,35.02,Kherson
18192,1996,7.0,0.015,260.92,0.79,72.56,36.68,Kherson
18193,1996,8.0,0.018,262.87,1.77,73.49,37.63,Kherson
18194,1996,9.0,0.025,266.41,3.64,70.66,37.15,Kherson
18195,1996,10.0,0.039,270.16,7.56,66.56,37.06,Kherson
18196,1996,11.0,0.052,273.68,11.06,63.14,37.1,Kherson
18197,1996,12.0,0.069,277.04,15.42,61.25,38.33,Kherson
18198,1996,13.0,0.09,280.1,19.74,60.8,40.27,Kherson
18199,1996,14.0,0.116,284.06,25.11,55.43,40.27,Kherson
18200,1996,15.0,0.149,288.07,31.6,48.83,40.22,Kherson
18201,1996,16.0,0.184,291.64,36.16,43.01,39.59,Kherson
18202,1996,17.0,0.22,294.79,39.82,38.45,39.13,Kherson
18203,1996,18.0,0.253,297.17,42.9,33.23,38.06,Kherson
18204,1996,19.0,0.283,298.95,44.93,33.65,39.29,Kherson
18205,1996,20.0,0.307,300.33,47.24,34.37,40.81,Kherson
18206,1996,21.0,0.319,301.0,49.1,38.31,43.71,Kherson
18207,1996,22.0,0.324,301.98,50.44,36.9,43.67,Kherson
18208,1996,23.0,0.324,303.37,52.72,29.37,41.04,Kherson
18209,1996,24.0,0.314,304.49,51.18,23.98,37.58,Kherson
18210,1996,25.0,0.3,305.72,46.92,19.51,33.21,Kherson
18211,1996,26.0,0.284,306.56,42.0,18.17,30.09,Kherson
18212,1996,27.0,0.267,306.74,36.38,21.09,28.74,Kherson
18213,1996,28.0,0.251,306.75,32.36,22.74,27.55,Kherson
18214,1996,29.0,0.238,306.57,29.92,24.25,27.09,Kherson
18215,1996,30.0,0.225,305.75,27.99,29.4,28.69,Kherson
18216,1996,31.0,0.217,304.54,27.98,37.22,32.6,Kherson
18217,1996,32.0,0.209,302.77,27.92,48.01,37.97,Kherson
18218,1996,33.0,0.209,301.0,30.64,58.98,44.81,Kherson
18219,1996,34.0,0.211,298.92,34.38,72.27,53.33,Kherson
18220,1996,35.0,0.216,296.6,40.05,84.79,62.42,Kherson
18221,1996,36.0,0.22,294.18,45.63,92.15,68.89,Kherson
18222,1996,37.0,0.226,292.42,53.14,94.11,73.63,Kherson
18223,1996,38.0,0.237,291.31,65.1,91.8,78.45,Kherson
18224,1996,39.0,0.245,290.33,75.29,84.49,79.89,Kherson
18225,1996,40.0,0.246,289.18,79.53,72.79,76.16,Kherson
18226,1996,41.0,0.246,288.22,81.83,55.15,68.49,Kherson
18227,1996,42.0,0.243,286.57,83.1,43.34,63.22,Kherson
18228,1996,43.0,0.237,284.99,82.74,34.73,58.73,Kherson
18229,1996,44.0,0.23,284.37,82.62,17.23,49.92,Kherson
18230,1996,45.0,0.213,282.26,78.75,16.72,47.74,Kherson
18231,1996,46.0,0.19,279.9,73.21,20.57,46.89,Kherson
18232,1996,47.0,0.164,277.57,65.68,23.97,44.82,Kherson
18233,1996,48.0,0.137,274.39,57.35,30.19,43.77,Kherson
18234,1996,49.0,0.109,270.75,47.41,38.07,42.74,Kherson
18235,1996,50.0,0.083,266.52,36.65,48.23,42.44,Kherson
18236,1996,51.0,0.065,262.19,28.21,58.14,43.18,Kherson
18237,1996,52.0,0.048,259.6,18.22,62.72,40.47,Kherson
18238,1997,1.0,0.032,258.16,9.27,66.47,37.87,Kherson
18239,1997,2.0,0.024,258.14,5.48,65.32,35.4,Kherson
18240,1997,3.0,0.02,259.11,4.63,61.06,32.85,Kherson
18241,1997,4.0,0.024,261.59,7.48,53.54,30.51,Kherson
18242,1997,5.0,0.039,264.74,17.17,44.88,31.02,Kherson
18243,1997,6.0,0.055,267.01,26.64,42.84,34.74,Kherson
18244,1997,7.0,0.078,270.42,37.69,38.2,37.94,Kherson
18245,1997,8.0,0.102,273.4,46.6,35.0,40.8,Kherson
18246,1997,9.0,0.128,276.23,54.68,33.05,43.87,Kherson
18247,1997,10.0,0.153,279.45,60.07,29.8,44.94,Kherson
18248,1997,11.0,0.174,281.91,63.51,27.47,45.49,Kherson
18249,1997,12.0,0.192,283.91,65.4,28.53,46.96,Kherson
18250,1997,13.0,0.209,285.47,66.18,33.36,49.77,Kherson
18251,1997,14.0,0.228,286.92,67.08,39.13,53.11,Kherson
18252,1997,15.0,0.253,288.84,69.22,43.06,56.14,Kherson
18253,1997,16.0,0.285,290.96,72.53,46.59,59.56,Kherson
18254,1997,17.0,0.322,293.22,77.06,50.47,63.77,Kherson
18255,1997,18.0,0.35,294.81,80.3,53.53,66.92,Kherson
18256,1997,19.0,0.366,296.46,80.05,56.51,68.28,Kherson
18257,1997,20.0,0.372,297.84,77.36,56.56,66.96,Kherson
18258,1997,21.0,0.365,297.93,72.6,64.41,68.51,Kherson
18259,1997,22.0,0.353,298.06,66.97,69.19,68.08,Kherson
18260,1997,23.0,0.338,298.43,61.72,69.78,65.75,Kherson
18261,1997,24.0,0.323,298.8,57.46,71.57,64.51,Kherson
18262,1997,25.0,0.31,299.11,53.33,75.25,64.29,Kherson
18263,1997,26.0,0.297,299.04,49.55,79.97,64.76,Kherson
18264,1997,27.0,0.285,298.68,46.34,84.94,65.64,Kherson
18265,1997,28.0,0.274,298.1,44.37,88.91,66.64,Kherson
18266,1997,29.0,0.272,297.77,46.35,91.76,69.05,Kherson
18267,1997,30.0,0.276,297.45,52.13,93.35,72.74,Kherson
18268,1997,31.0,0.283,296.99,59.7,94.82,77.26,Kherson
18269,1997,32.0,0.288,296.53,67.11,96.42,81.77,Kherson
